model_name,model_family,hf_model_id,scope,method,label,x,y
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,neutral,0.8775510204081632,0.9607843137254902
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,neutral,0.8775510204081632,0.9803921568627451
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,neutral,1.0,0.9803921568627451
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,neutral,1.0,1.0
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,positive,0.0,0.0
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,positive,0.01282051282051282,0.0
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,positive,0.15384615384615385,0.0
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,positive,0.15384615384615385,0.045454545454545456
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,positive,0.23076923076923078,0.045454545454545456
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,positive,0.23076923076923078,0.13636363636363635
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,positive,0.24358974358974358,0.13636363636363635
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,positive,0.24358974358974358,0.18181818181818182
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,positive,0.4230769230769231,0.18181818181818182
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,positive,0.4230769230769231,0.22727272727272727
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,positive,0.4358974358974359,0.22727272727272727
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,positive,0.4358974358974359,0.2727272727272727
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,positive,0.44871794871794873,0.2727272727272727
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,positive,0.44871794871794873,0.36363636363636365
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,positive,0.46153846153846156,0.36363636363636365
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,positive,0.46153846153846156,0.4090909090909091
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,positive,0.47435897435897434,0.4090909090909091
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,positive,0.47435897435897434,0.5
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,positive,0.6282051282051282,0.5
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,positive,0.6282051282051282,0.5454545454545454
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,positive,0.6538461538461539,0.5454545454545454
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,positive,0.6538461538461539,0.6363636363636364
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,positive,0.7435897435897436,0.6363636363636364
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,positive,0.7435897435897436,0.7272727272727273
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,positive,0.782051282051282,0.7272727272727273
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,positive,0.782051282051282,0.7727272727272727
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,positive,0.8333333333333334,0.7727272727272727
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,positive,0.8333333333333334,0.8636363636363636
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,positive,0.9230769230769231,0.8636363636363636
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,positive,0.9230769230769231,0.9090909090909091
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,positive,0.9358974358974359,0.9090909090909091
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,positive,0.9358974358974359,0.9545454545454546
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,positive,0.9487179487179487,0.9545454545454546
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,positive,0.9487179487179487,1.0
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,all,smoothed,positive,1.0,1.0
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,negative,0.0,0.0
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,negative,0.03225806451612903,0.0
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,negative,0.03225806451612903,0.10526315789473684
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,negative,0.0967741935483871,0.10526315789473684
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,negative,0.0967741935483871,0.15789473684210525
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,negative,0.12903225806451613,0.15789473684210525
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,negative,0.12903225806451613,0.21052631578947367
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,negative,0.1935483870967742,0.21052631578947367
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,negative,0.1935483870967742,0.47368421052631576
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,negative,0.22580645161290322,0.47368421052631576
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,negative,0.22580645161290322,0.5263157894736842
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,negative,0.25806451612903225,0.5263157894736842
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,negative,0.25806451612903225,0.5789473684210527
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,negative,0.2903225806451613,0.5789473684210527
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,negative,0.2903225806451613,0.7368421052631579
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,negative,0.3548387096774194,0.7368421052631579
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,negative,0.3548387096774194,0.8421052631578947
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,negative,0.45161290322580644,0.8421052631578947
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,negative,0.45161290322580644,0.8947368421052632
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,negative,0.4838709677419355,0.8947368421052632
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,negative,0.4838709677419355,0.9473684210526315
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,negative,0.7419354838709677,0.9473684210526315
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,negative,0.7419354838709677,1.0
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,negative,1.0,1.0
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,neutral,0.0,0.0
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,neutral,0.0,0.047619047619047616
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,neutral,0.0,0.19047619047619047
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,neutral,0.06896551724137931,0.19047619047619047
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,neutral,0.06896551724137931,0.23809523809523808
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,neutral,0.10344827586206896,0.23809523809523808
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,neutral,0.10344827586206896,0.3333333333333333
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,neutral,0.13793103448275862,0.3333333333333333
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,neutral,0.13793103448275862,0.6190476190476191
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,neutral,0.20689655172413793,0.6190476190476191
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,neutral,0.20689655172413793,0.6666666666666666
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,neutral,0.2413793103448276,0.6666666666666666
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,neutral,0.2413793103448276,0.7142857142857143
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,neutral,0.5172413793103449,0.7142857142857143
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,neutral,0.5172413793103449,0.8095238095238095
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,neutral,0.6206896551724138,0.8095238095238095
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,neutral,0.6206896551724138,0.8571428571428571
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,neutral,0.6896551724137931,0.8571428571428571
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,neutral,0.6896551724137931,0.9047619047619048
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,neutral,0.7586206896551724,0.9047619047619048
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,neutral,0.7586206896551724,0.9523809523809523
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,neutral,0.8620689655172413,0.9523809523809523
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,neutral,0.8620689655172413,1.0
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,neutral,1.0,1.0
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,positive,0.0,0.0
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,positive,0.025,0.0
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,positive,0.225,0.0
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,positive,0.225,0.1
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,positive,0.3,0.1
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,positive,0.3,0.3
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,positive,0.325,0.3
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,positive,0.325,0.4
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,positive,0.375,0.4
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,positive,0.375,0.5
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,positive,0.475,0.5
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,positive,0.475,0.7
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,positive,0.725,0.7
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,positive,0.725,0.8
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,positive,1.0,0.8
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,single_frame,positive,1.0,1.0
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,negative,0.0,0.0
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,negative,0.03225806451612903,0.0
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,negative,0.03225806451612903,0.3684210526315789
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,negative,0.06451612903225806,0.3684210526315789
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,negative,0.06451612903225806,0.42105263157894735
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,negative,0.1935483870967742,0.42105263157894735
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,negative,0.1935483870967742,0.5789473684210527
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,negative,0.2903225806451613,0.5789473684210527
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,negative,0.2903225806451613,0.6842105263157895
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,negative,0.3548387096774194,0.6842105263157895
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,negative,0.3548387096774194,0.7368421052631579
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,negative,0.3870967741935484,0.7368421052631579
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,negative,0.3870967741935484,0.7894736842105263
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,negative,0.45161290322580644,0.7894736842105263
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,negative,0.45161290322580644,0.8421052631578947
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,negative,0.5806451612903226,0.8421052631578947
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,negative,0.5806451612903226,0.9473684210526315
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,negative,0.6129032258064516,0.9473684210526315
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,negative,0.6129032258064516,1.0
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,negative,1.0,1.0
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,neutral,0.0,0.0
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,neutral,0.0,0.047619047619047616
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,neutral,0.0,0.14285714285714285
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,neutral,0.034482758620689655,0.14285714285714285
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,neutral,0.034482758620689655,0.19047619047619047
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,neutral,0.06896551724137931,0.19047619047619047
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,neutral,0.06896551724137931,0.47619047619047616
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,neutral,0.13793103448275862,0.47619047619047616
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,neutral,0.13793103448275862,0.5714285714285714
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,neutral,0.1724137931034483,0.5714285714285714
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,neutral,0.1724137931034483,0.6190476190476191
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,neutral,0.20689655172413793,0.6190476190476191
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,neutral,0.20689655172413793,0.6666666666666666
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,neutral,0.4482758620689655,0.6666666666666666
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,neutral,0.4482758620689655,0.7619047619047619
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,neutral,0.4827586206896552,0.7619047619047619
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,neutral,0.4827586206896552,0.8571428571428571
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,neutral,0.6206896551724138,0.8571428571428571
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,neutral,0.6206896551724138,0.9523809523809523
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,neutral,0.6896551724137931,0.9523809523809523
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,neutral,0.6896551724137931,1.0
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,neutral,1.0,1.0
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,positive,0.0,0.0
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,positive,0.025,0.0
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,positive,0.25,0.0
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,positive,0.25,0.1
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,positive,0.45,0.1
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,positive,0.45,0.6
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,positive,0.65,0.6
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,positive,0.65,0.8
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,positive,1.0,0.8
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,dev,smoothed,positive,1.0,1.0
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,negative,0.0,0.0
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,negative,0.023809523809523808,0.0
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,negative,0.023809523809523808,0.125
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,negative,0.07142857142857142,0.125
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,negative,0.07142857142857142,0.5
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,negative,0.09523809523809523,0.5
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,negative,0.09523809523809523,0.625
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,negative,0.19047619047619047,0.625
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,negative,0.19047619047619047,0.75
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,negative,0.2619047619047619,0.75
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,negative,0.2619047619047619,0.875
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,negative,0.5952380952380952,0.875
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,negative,0.5952380952380952,1.0
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,negative,1.0,1.0
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,neutral,0.0,0.0
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,neutral,0.0,0.03333333333333333
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,neutral,0.0,0.43333333333333335
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,neutral,0.05,0.43333333333333335
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,neutral,0.05,0.5666666666666667
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,neutral,0.1,0.5666666666666667
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,neutral,0.1,0.6666666666666666
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,neutral,0.2,0.6666666666666666
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,neutral,0.2,0.7
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,neutral,0.25,0.7
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,neutral,0.25,0.7333333333333333
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,neutral,0.3,0.7333333333333333
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,neutral,0.3,0.7666666666666667
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,neutral,0.45,0.7666666666666667
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,neutral,0.45,0.8
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,neutral,0.5,0.8
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,neutral,0.5,0.8333333333333334
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,neutral,0.55,0.8333333333333334
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,neutral,0.55,0.8666666666666667
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,neutral,0.6,0.8666666666666667
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,neutral,0.6,0.9
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,neutral,0.65,0.9
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,neutral,0.65,0.9333333333333333
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,neutral,0.95,0.9333333333333333
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,neutral,0.95,0.9666666666666667
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,neutral,1.0,0.9666666666666667
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,neutral,1.0,1.0
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,positive,0.0,0.0
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,positive,0.02631578947368421,0.0
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,positive,0.23684210526315788,0.0
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,positive,0.23684210526315788,0.08333333333333333
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,positive,0.2894736842105263,0.08333333333333333
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,positive,0.2894736842105263,0.25
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,positive,0.3684210526315789,0.25
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,positive,0.3684210526315789,0.3333333333333333
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,positive,0.5789473684210527,0.3333333333333333
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,positive,0.5789473684210527,0.5
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,positive,0.631578947368421,0.5
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,positive,0.631578947368421,0.5833333333333334
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,positive,0.7105263157894737,0.5833333333333334
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,positive,0.7105263157894737,0.6666666666666666
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,positive,0.7631578947368421,0.6666666666666666
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,positive,0.7631578947368421,0.75
convnext_tiny_emotion,cnn,firedfrog/convnext-tiny-224-emotion-prediction,test,single_frame,positive,0.7894736842105263,0.75
